Complaint ID,Complaint Type,Complaint Text,Complaint Status,Complaint Resolution Time,Student ID,Student Program,Student Year,Faculty ID,Faculty Department,Predicted Complaint Type,Predicted Priority,Duplicate Flag,SLA Risk Score,Recommended Action,Anomaly Flag,Explanation
926,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,6,STD86493,Electrical Engineering,2nd,FAC46623,Mechanical Engineering,,,False,0.0,,False,
927,Missing Grade,My grade for Course X is missing in the portal.,Resolved,10,STD88467,Mechanical Engineering,2nd,FAC32866,Mechanical Engineering,,,False,0.0,,False,
928,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,10,STD53984,Mechanical Engineering,4th,FAC39839,Electrical Engineering,,,False,0.0,,False,
929,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Pending,0,STD56904,Electrical Engineering,4th,FAC82361,Electrical Engineering,,,False,0.0,,False,
930,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD35421,Business,3rd,FAC37008,Electrical Engineering,,,False,0.0,,False,
931,Marks Mismatch,My midterm marks seem incorrect in Math.,Pending,0,STD54118,Electrical Engineering,3rd,FAC44035,Computer Science,,,False,0.0,,False,
932,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD49221,Computer Science,2nd,FAC30964,Electrical Engineering,,,False,0.0,,False,
933,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Resolved,6,STD68615,Mechanical Engineering,3rd,FAC75171,Mechanical Engineering,,,False,0.0,,False,
934,Absentee Error,I was marked absent for Lab despite attending.,Resolved,4,STD73746,Electrical Engineering,1st,FAC63256,Business,,,False,0.0,,False,
935,Marks Mismatch,My midterm marks seem incorrect in Math.,Pending,0,STD18336,Computer Science,3rd,FAC61367,Business,,,False,0.0,,False,
936,Absentee Error,I was marked absent for Lab despite attending.,In Progress,4,STD18222,Electrical Engineering,3rd,FAC88282,Mechanical Engineering,,,False,0.0,,False,
937,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD47420,Electrical Engineering,4th,FAC71345,Electrical Engineering,,,False,0.0,,False,
938,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,8,STD71008,Computer Science,2nd,FAC62052,Mechanical Engineering,,,False,0.0,,False,
939,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Pending,0,STD47333,Electrical Engineering,2nd,FAC76703,Computer Science,,,False,0.0,,False,
940,Marks Mismatch,My quiz marks seem incorrect in Physics.,Pending,0,STD44646,Computer Science,1st,FAC10090,Computer Science,,,False,0.0,,False,
941,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD25228,Business,1st,FAC22755,Electrical Engineering,,,False,0.0,,False,
942,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,7,STD29909,Electrical Engineering,1st,FAC80781,Computer Science,,,False,0.0,,False,
943,Marks Mismatch,My midterm marks seem incorrect in Physics.,Pending,0,STD16830,Business,2nd,FAC92511,Computer Science,,,False,0.0,,False,
944,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,2,STD38035,Electrical Engineering,4th,FAC33433,Business,,,False,0.0,,False,
945,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,10,STD61822,Computer Science,4th,FAC62241,Mechanical Engineering,,,False,0.0,,False,
946,Marks Mismatch,My final marks seem incorrect in Chemistry.,Resolved,12,STD42583,Mechanical Engineering,1st,FAC12102,Electrical Engineering,,,False,0.0,,False,
947,Marks Mismatch,My midterm marks seem incorrect in Physics.,Pending,0,STD94067,Computer Science,2nd,FAC21823,Computer Science,,,False,0.0,,False,
948,Incorrect Calculation,There appears to be a calculation error in my GPA.,Resolved,6,STD12942,Computer Science,1st,FAC93735,Business,,,False,0.0,,False,
949,Incorrect Calculation,There appears to be a calculation error in my CGPA.,In Progress,5,STD83338,Electrical Engineering,3rd,FAC76970,Electrical Engineering,,,False,0.0,,False,
950,Marks Mismatch,My midterm marks seem incorrect in Physics.,Pending,0,STD98103,Mechanical Engineering,1st,FAC47463,Electrical Engineering,,,False,0.0,,False,
951,Incorrect Calculation,There appears to be a calculation error in my GPA.,Pending,0,STD17723,Electrical Engineering,4th,FAC93761,Business,,,False,0.0,,False,
952,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,9,STD73394,Computer Science,2nd,FAC87231,Business,,,False,0.0,,False,
953,Marks Mismatch,My quiz marks seem incorrect in Chemistry.,Resolved,6,STD62255,Mechanical Engineering,4th,FAC16642,Computer Science,,,False,0.0,,False,
954,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,5,STD37293,Computer Science,2nd,FAC35140,Business,,,False,0.0,,False,
955,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,12,STD69338,Mechanical Engineering,4th,FAC97666,Computer Science,,,False,0.0,,False,
956,Absentee Error,I was marked absent for Lab despite attending.,Resolved,4,STD68398,Computer Science,1st,FAC50285,Electrical Engineering,,,False,0.0,,False,
957,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,1,STD28446,Business,1st,FAC61005,Computer Science,,,False,0.0,,False,
958,Missing Grade,My grade for Course X is missing in the portal.,In Progress,3,STD80201,Electrical Engineering,1st,FAC65351,Business,,,False,0.0,,False,
959,Absentee Error,I was marked absent for Lab despite attending.,Resolved,2,STD22263,Electrical Engineering,4th,FAC96763,Business,,,False,0.0,,False,
960,Marks Mismatch,My final marks seem incorrect in Physics.,Pending,0,STD80272,Business,4th,FAC22041,Electrical Engineering,,,False,0.0,,False,
961,Absentee Error,I was marked absent for Exam despite attending.,In Progress,5,STD26673,Electrical Engineering,3rd,FAC30498,Business,,,False,0.0,,False,
962,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Resolved,6,STD76267,Computer Science,2nd,FAC91188,Electrical Engineering,,,False,0.0,,False,
963,Incorrect Calculation,There appears to be a calculation error in my GPA.,Resolved,1,STD96653,Computer Science,1st,FAC69627,Mechanical Engineering,,,False,0.0,,False,
964,Absentee Error,I was marked absent for Exam despite attending.,In Progress,4,STD57826,Electrical Engineering,2nd,FAC60156,Business,,,False,0.0,,False,
965,Absentee Error,I was marked absent for Exam despite attending.,In Progress,3,STD41087,Computer Science,3rd,FAC33734,Electrical Engineering,,,False,0.0,,False,
966,Absentee Error,I was marked absent for Exam despite attending.,In Progress,4,STD59282,Electrical Engineering,4th,FAC24063,Business,,,False,0.0,,False,
967,Absentee Error,I was marked absent for Exam despite attending.,Resolved,13,STD25452,Computer Science,3rd,FAC29841,Electrical Engineering,,,False,0.0,,False,
968,Missing Grade,My grade for Course Y is missing in the portal.,In Progress,6,STD17253,Mechanical Engineering,3rd,FAC12744,Mechanical Engineering,,,False,0.0,,False,
969,Marks Mismatch,My final marks seem incorrect in Chemistry.,Pending,0,STD83885,Electrical Engineering,1st,FAC35656,Mechanical Engineering,,,False,0.0,,False,
970,Marks Mismatch,My final marks seem incorrect in Chemistry.,Resolved,11,STD54294,Computer Science,3rd,FAC44927,Computer Science,,,False,0.0,,False,
971,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD78912,Business,1st,FAC19067,Computer Science,,,False,0.0,,False,
972,Absentee Error,I was marked absent for Exam despite attending.,Pending,0,STD71935,Computer Science,2nd,FAC52326,Electrical Engineering,,,False,0.0,,False,
973,Marks Mismatch,My quiz marks seem incorrect in Physics.,Resolved,1,STD86067,Electrical Engineering,1st,FAC51869,Electrical Engineering,,,False,0.0,,False,
974,Absentee Error,I was marked absent for Lab despite attending.,Pending,0,STD45985,Computer Science,2nd,FAC46944,Mechanical Engineering,,,False,0.0,,False,
975,Missing Grade,My grade for Course X is missing in the portal.,Resolved,10,STD18792,Electrical Engineering,3rd,FAC11676,Mechanical Engineering,,,False,0.0,,False,
976,Marks Mismatch,My quiz marks seem incorrect in Math.,Resolved,1,STD80664,Electrical Engineering,1st,FAC78429,Electrical Engineering,,,False,0.0,,False,
977,Missing Grade,My grade for Course X is missing in the portal.,Resolved,7,STD42935,Mechanical Engineering,2nd,FAC56893,Computer Science,,,False,0.0,,False,
978,Absentee Error,I was marked absent for Lab despite attending.,Resolved,3,STD67963,Electrical Engineering,1st,FAC37604,Computer Science,,,False,0.0,,False,
979,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,7,STD98348,Electrical Engineering,1st,FAC24426,Mechanical Engineering,,,False,0.0,,False,
980,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,4,STD33927,Electrical Engineering,4th,FAC51115,Electrical Engineering,,,False,0.0,,False,
981,Marks Mismatch,My midterm marks seem incorrect in Math.,Resolved,8,STD86680,Computer Science,3rd,FAC63338,Mechanical Engineering,,,False,0.0,,False,
982,Marks Mismatch,My midterm marks seem incorrect in Chemistry.,Pending,0,STD24116,Business,2nd,FAC99338,Mechanical Engineering,,,False,0.0,,False,
983,Absentee Error,I was marked absent for Lab despite attending.,In Progress,3,STD78801,Computer Science,1st,FAC72204,Mechanical Engineering,,,False,0.0,,False,
984,Incorrect Calculation,There appears to be a calculation error in my GPA.,Resolved,7,STD21839,Business,4th,FAC98180,Mechanical Engineering,,,False,0.0,,False,
985,Absentee Error,I was marked absent for Lab despite attending.,Pending,0,STD91760,Electrical Engineering,2nd,FAC10742,Mechanical Engineering,,,False,0.0,,False,
986,Incorrect Calculation,There appears to be a calculation error in my CGPA.,Resolved,3,STD75986,Electrical Engineering,3rd,FAC23816,Business,,,False,0.0,,False,
987,Absentee Error,I was marked absent for Exam despite attending.,Resolved,2,STD46296,Mechanical Engineering,3rd,FAC62681,Mechanical Engineering,,,False,0.0,,False,
988,Absentee Error,I was marked absent for Exam despite attending.,Resolved,13,STD13336,Electrical Engineering,3rd,FAC22973,Computer Science,,,False,0.0,,False,
989,Missing Grade,My grade for Course Y is missing in the portal.,Pending,0,STD96250,Computer Science,2nd,FAC31704,Electrical Engineering,,,False,0.0,,False,
990,Absentee Error,I was marked absent for Lab despite attending.,Resolved,7,STD38764,Electrical Engineering,1st,FAC33190,Business,,,False,0.0,,False,
991,Marks Mismatch,My midterm marks seem incorrect in Math.,Resolved,5,STD33824,Computer Science,2nd,FAC68691,Business,,,False,0.0,,False,
992,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD69116,Computer Science,1st,FAC46091,Electrical Engineering,,,False,0.0,,False,
993,Absentee Error,I was marked absent for Exam despite attending.,In Progress,4,STD30980,Computer Science,4th,FAC62172,Computer Science,,,False,0.0,,False,
994,Marks Mismatch,My quiz marks seem incorrect in Math.,In Progress,5,STD22502,Computer Science,4th,FAC69672,Mechanical Engineering,,,False,0.0,,False,
995,Marks Mismatch,My final marks seem incorrect in Physics.,Resolved,11,STD29959,Computer Science,4th,FAC43536,Computer Science,,,False,0.0,,False,
996,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD25128,Computer Science,1st,FAC14441,Business,,,False,0.0,,False,
997,Marks Mismatch,My quiz marks seem incorrect in Physics.,Pending,0,STD22002,Computer Science,1st,FAC14824,Computer Science,,,False,0.0,,False,
998,Missing Grade,My grade for Course Y is missing in the portal.,Resolved,2,STD56640,Computer Science,2nd,FAC53050,Electrical Engineering,,,False,0.0,,False,
999,Missing Grade,My grade for Course X is missing in the portal.,Pending,0,STD21712,Electrical Engineering,3rd,FAC81485,Business,,,False,0.0,,False,
1000,Marks Mismatch,My final marks seem incorrect in Math.,Resolved,8,STD78553,Computer Science,1st,FAC92093,Computer Science,,,False,0.0,,False,
